ProdReference,Name,SEOName,Description,ShortDescription,SEOShortDescription,SEOShortDescriptionCap,IsTextil,HasColors,HasSizes,HasCapacitys,CombinedSizes,Gender,DefaultCustomizationIncludedInPrice,AvailableGross,BoxLengthMM,BoxWidthMM,BoxHeightMM,BoxSizeM,BoxWeightKG,BoxVolume,BoxQuantity,BoxInnerQuantity,Multiplier,Taric,Type,TypeCode,SubType,SubTypeCode,MainImage,BoxImage,BagImage,PouchImage,AditionalImageList,AllImageList,Brand,CountryOfOrigin,PvcFree,Properties,ProductCare,WeightGr,Certificates,Composition,Packing,Repacking,RefillType,BatteryType,Materials,PaperSize,PaperGramage,CapacityMah,CapacityGB,VideoLink,InkColor,VideoLinkVimeo,OtherDetails,Sizes,Capacitys,KeyWords,Colors,ProductComponents,RelatedReferences,ProductDefaultComponent,Video360,ProductComponentLocations,ProductComponentDefaultLocation,ProductComponentDefaultLocationAreaMM,ProductComposedLocations,CustomizationTypes,CustomizationDefaultType,CustomizationDefaultTable,CustomizationTables,CustomizationTableOptions,CustomizationDefault,CustomizationDefaultTableMaxColors,CustomizationDefaultHandlingCosts,CustomizationDefaultPrintingLines,IsSeasonal,SeasonalOccasion,SeasonalStartDate,SeasonalEndDate,IsStockOut,OnlineExclusive,CertificateFiles,Weight,Catalogs,UpdateDate
53799,MORIAH. Caderno A5 de capa dura em c.sintético com 192 páginas pautadas,MORIAH,Caderno A5 de capa dura em c. sintético. Contém 192 páginas pautadas e suporte para esferográfica (não inclusa). Fornecida em bolsa non-woven. 140 x 210 mm,Caderno A5 de capa dura em c. sintético. Contém 192 páginas pautadas e suporte para esferográfica (não inclusa). Fornecida em bolsa non-woven,MORIAH. Caderno A5 de capa dura em c.sintético com 192 páginas pautadas,MORIAH. CADERNO A5 DE CAPA DURA EM C.SINTÉTICO COM 192 PÁGINAS PAUTADAS,False,True,False,False,140 x 210 mm,,False,True,0.43,0.38,0.27,0.430X0.380X0.270,14.6,0.044,50,1,1,48202000,Escritório,4,Blocos,163,53799_set.jpg,,,53799_pouch.jpg,,"53799_set.jpg, 53799_103-a.jpg, 53799_pouch.jpg, 53799_103.jpg, 53799_103-c.jpg, 53799_104.jpg, 53799_104-a.jpg, 53799_104-c.jpg, 53799_104-d.jpg, 53799_104-e.jpg",hi!dea™,China,False,"Tamanho A5, Folhas pautadas",,,,,Bolsa em non-woven,Bolsa em non-woven,,,C. sintético,,,,0,,,,,,,"cadernos, blocos, notebooks, certificado, 93799","Azul, Preto",Bloco,,Bloco,,Frente,Frente,100 x 180,Bloco - Frente,"Hot stamping, Laser",Laser,LSR4-01-01,"HTS1-01, LSR4-01, LSR4-02, LSR4-03, LSR4-04, LSR4-05, LSR4-06","HTS1-01-01, LSR4-01-01, LSR4-02-01, LSR4-03-01, LSR4-04-01, LSR4-05-01, LSR4-06-01",Bloco - Frente (Laser - 100 x 180),1,0.0,53799_1_1_1.png,False,,,,False,False,,286,SPOT,07/29/2025 16:17:45
53807,RUSHDIE A5. Caderno A5 de capa dura em cortiça com 160 páginas lisas,RUSHDIE A5,"Caderno A5 de capa dura em cortiça. Contém 160 páginas lisas cor marfim, em papel proveniente de gestão florestal sustentável, fita separadora, suporte para esferográfica (não inclusa) e elástico para fecho do bloco. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos. 140 x 210 mm","Caderno A5 de capa dura em cortiça. Contém 160 páginas lisas cor marfim, em papel proveniente de gestão florestal sustentável, fita separadora, suporte para esferográfica (não inclusa) e elástico para fecho do bloco. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos",RUSHDIE A5. Caderno A5 de capa dura em cortiça com 160 páginas lisas,RUSHDIE A5. CADERNO A5 DE CAPA DURA EM CORTIÇA COM 160 PÁGINAS LISAS,False,True,False,False,140 x 210 mm,,False,True,0.35,0.24,0.36,0.350x0.240x0.360,14.0,0.03,50,0,1,48202000,Escritório,4,Agendas e Blocos,16,53807_set.jpg,,,,,"53807_set.jpg, 53807_160-a.jpg, 53807_160.jpg",hi!dea™,China,False,"Tamanho A5, Folhas lisas cor marfim, Our nature, Cortiça",,,,,,,,,Cortiça,,,,0,https://youtu.be/e4sY31jV_ms,,,,,,"eco, ecológico, ecológicos, amigo do ambiente, our nature",Natural,Bloco,"91647, 53808",Bloco,,Frente,Frente,115 x 180,Bloco - Frente,"Laser, Transfer",Laser,LSR3-01-01,"LSR3-01, LSR3-02, LSR3-03, LSR3-04, LSR3-05, LSR3-06, TRS1-01, TRS1-02, TRS1-03, TRS1-04","LSR3-01-01, LSR3-02-01, LSR3-03-01, LSR3-04-01, LSR3-05-01, LSR3-06-01, TRS1-01-01, TRS1-01-02, TRS1-01-03, TRS1-01-04, TRS1-01-F, TRS1-02-01, TRS1-02-02, TRS1-02-03, TRS1-02-04, TRS1-02-F, TRS1-03-01, TRS1-03-02, TRS1-03-03, TRS1-03-04, TRS1-03-F, TRS1-04-01, TRS1-04-02, TRS1-04-03, TRS1-04-04, TRS1-04-F",Bloco - Frente (Laser - 115 x 180),1,0.0,53807_1_1_1.png,False,,,,False,False,cert_53807.zip,250,"SPOT,Our Nature",08/04/2025 11:01:27
53808,RUSHDIE A6. Caderno A6 de capa dura em cortiça com 160 páginas lisas,RUSHDIE A6,"Caderno A6 de capa dura em cortiça. Contém 160 páginas lisas cor marfim, em papel proveniente de gestão florestal sustentável, fita separadora e elástico para fecho do bloco. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos. 90 x 142 mm","Caderno A6 de capa dura em cortiça. Contém 160 páginas lisas cor marfim, em papel proveniente de gestão florestal sustentável, fita separadora e elástico para fecho do bloco. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos",RUSHDIE A6. Caderno A6 de capa dura em cortiça com 160 páginas lisas,RUSHDIE A6. CADERNO A6 DE CAPA DURA EM CORTIÇA COM 160 PÁGINAS LISAS,False,True,False,False,90 x 142 mm,,False,True,0.39,0.32,0.16,0.390x0.320x0.160,12.5,0.02,80,0,1,48202000,Escritório,4,Agendas e Blocos,16,53808_set.jpg,,,,,"53808_set.jpg, 53808_160-a.jpg, 53808_160.jpg",hi!dea™,China,False,"Folhas lisas cor marfim, Our nature, Cortiça",,,,,,,,,Cortiça,,,,0,https://youtu.be/e4sY31jV_ms,,,,,,"cadernos, bloco de notas, pautado, folhas pautadas, amigo do ambiente, ecologic, ecologico, ecológicos, eco, produtos eco, sustentável, sustentáveis, cortiça, folhas lisas, lisas, a6, eco, ecológico, ecológicos, amigo do ambiente, our nature",Natural,Bloco,91647,Bloco,,Frente,Frente,60 x 110,Bloco - Frente,"Laser, Silk Screen, Transfer",Laser,LSR3-01-01,"LSR3-01, LSR3-02, LSR3-03, LSR3-04, LSR3-05, SCR2-01, TRS1-01, TRS1-02, TRS1-03","LSR3-01-01, LSR3-02-01, LSR3-03-01, LSR3-04-01, LSR3-05-01, SCR2-01-01, TRS1-01-01, TRS1-01-02, TRS1-01-03, TRS1-01-04, TRS1-01-F, TRS1-02-01, TRS1-02-02, TRS1-02-03, TRS1-02-04, TRS1-02-F, TRS1-03-01, TRS1-03-02, TRS1-03-03, TRS1-03-04, TRS1-03-F",Bloco - Frente (Laser - 60 x 110),1,0.0,53808_1_1_1.png,False,,,,False,False,cert_53808.zip,100,"SPOT,Últimas Chegadas,Our Nature",08/04/2025 11:01:27
53878,TURMERIC. Copo para salada em PP com garfo e molheira 850 mL,TURMERIC,"Copo para salada em PP com garfo e molheira. Capacidade até 850 mL. Apto para micro-ondas, retirando a tampa. Caixa branca 94659 vendida opcionalmente. Certificação EU Food Grade. ø110 x 190 mm","Copo para salada em PP com garfo e molheira. Capacidade até 850 mL. Apto para micro-ondas, retirando a tampa. Caixa branca 94659 vendida opcionalmente. Certificação EU Food Grade",TURMERIC. Copo para salada em PP com garfo e molheira 850 mL,TURMERIC. COPO PARA SALADA EM PP COM GARFO E MOLHEIRA 850 ML,False,True,False,False,ø110 x 190 mm,,False,True,0.44,0.26,0.15,0.440X0.260X0.150,2.5,0.017,160,0,1,39249000,"Casa, Restaurante & Bar",8,Utensilios de cozinha,1040,53878_set.jpg,,,,,"53878_set.jpg, 53878_102.jpg, 53878_amb.jpg, 53878_103.jpg, 53878_105.jpg, 53878_106.jpg, 53878_108.jpg, 53878_109.jpg, 53878_109-c.jpg, 53878_109-d.jpg, 53878_109-e.jpg, 53878_114.jpg, 53878_124.jpg, 53878_128.jpg",hi!dea™,China,False,"Apropriado para comida, Apropriado para microondas",,,Food Safety,,Polybag,Polybag,,,PP,,,,0,,,,,,850 mL,"marmita, marmitas, lancheira, lancheiras, tupperware, pote, certificado, certificados","Amarelo, Azul claro, Azul royal, Branco, Laranja, Preto, Rosa, Verde, Vermelho","Copo,Molheira","93853, 94053, 94265",Copo,,"Corpo inferior, Corpo superior, Tampa",Tampa,30 x 20,"Copo - Corpo inferior, Copo - Corpo superior, Molheira - Tampa","Tampografia, Silk Screen",Tampografia,PDP2-01-01,"PDP2-01, SCR1-01","PDP2-01-01, SCR1-01-01",Copo - Corpo inferior (Tampografia - 30 x 20),0,0.0,53878_1_1_1.png,False,,,,False,False,cert_53878.zip,1,SPOT,08/04/2025 11:01:27
54289,HAVEN II. Tábua de madeira de acácia com um rebordo à volta da tábua,HAVEN II,"Tábua de madeira de acácia, proveniente de gestão florestal sustentável, com um rebordo à volta da tábua. A pega facilita o transporte e permite pendurar para melhor arrumação. Conjugue esta tábua com a Haven - 54293 - para completar o conjunto. Fornecida em caixa de oferta de papel kraft reciclado. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos. 150 x 267 x 15 mm","Tábua de madeira de acácia, proveniente de gestão florestal sustentável, com um rebordo à volta da tábua. A pega facilita o transporte e permite pendurar para melhor arrumação. Conjugue esta tábua com a Haven - 54293 - para completar o conjunto. Fornecida em caixa de oferta de papel kraft reciclado. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos",HAVEN II. Tábua de madeira de acácia com um rebordo à volta da tábua,HAVEN II. TÁBUA DE MADEIRA DE ACÁCIA COM UM REBORDO À VOLTA DA TÁBUA,False,True,False,False,150 x 267 x 15 mm,,False,True,0.29,0.33,0.22,0.290x0.330x0.220,7.0,0.021,20,1,1,44191100,"Casa, Restaurante & Bar",8,Tábuas de Cozinha,1030,54289_set.jpg,54289_box.jpg,,,,"54289_set.jpg, 54289_170-a.jpg, 54289_box.jpg, 54289_amb.jpg, 54289_170.jpg, 54289_170-b.jpg, 54289_170-c.jpg, 54289_170-d.jpg",hi!dea™,China,False,"Apropriado para comida, Fornecido em caixa de oferta, Our nature",,,Food Safety,,Caixa de oferta,Caixa de oferta,,,Madeira de acácia,,,,0,https://youtu.be/OOAiYpfCx_o,,,,,,"tábua, queijos, tábua de queijos, acácia, madeira de acácia, cassia, 94293, aço inox, conjunto, kit, casa, restaurante, comida, rejeição, jantar, almoço, certificado, certificados",Natural escuro,Tábua,,Tábua,,Frente,Frente,100 x 100,Tábua - Frente,Laser,Laser,LSR4-01-01,"LSR4-01, LSR4-02, LSR4-03, LSR4-04, LSR4-05, LSR4-06","LSR4-01-01, LSR4-02-01, LSR4-03-01, LSR4-04-01, LSR4-05-01, LSR4-06-01",Tábua - Frente (Laser - 100 x 100),1,0.0,54289_1_1_1.png,False,,,,False,False,cert_54289.zip,0,"SPOT,Our Nature",08/04/2025 11:01:27
54293,HAVEN. Tábua de queijos em madeira de acácia com 2 utensílios em madeira de acácia e aço inox,HAVEN,"Tábua de queijos em madeira de acácia, proveniente de gestão florestal sustentável, com pega. Incluso 2 utensílios em madeira de acácia e aço inox: uma faca e um garfo, tendo uma ranhura com magnetismo para prender os talheres. Conjugue esta tábua com a Haven II - 54289 - para completar o conjunto. Fornecido em caixa presente em papel kraft reciclado. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos. 363 x 181 x 15 mm","Tábua de queijos em madeira de acácia, proveniente de gestão florestal sustentável, com pega. Incluso 2 utensílios em madeira de acácia e aço inox: uma faca e um garfo, tendo uma ranhura com magnetismo para prender os talheres. Conjugue esta tábua com a Haven II - 54289 - para completar o conjunto. Fornecido em caixa presente em papel kraft reciclado. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos",HAVEN. Tábua de queijos em madeira de acácia com 2 utensílios em madeira de acácia e aço inox,HAVEN. TÁBUA DE QUEIJOS EM MADEIRA DE ACÁCIA COM 2 UTENSÍLIOS EM MADEIRA DE ACÁCIA E AÇO INOX,False,True,False,False,363 x 181 x 15 mm,,False,True,0.39,0.205,0.27,0.390x0.205x0.270,6.0,0.022,10,1,1,44191100,"Casa, Restaurante & Bar",8,Tábuas de Cozinha,1030,54293_set.jpg,54293_box.jpg,,,,"54293_set.jpg, 54293_170-a.jpg, 54293_box.jpg, 54293_94289_amb.jpg, 54293_170.jpg, 54293_170-b.jpg, 54293_170-c.jpg, 54293_170-d.jpg, 54293_170-e.jpg, 54293_170-f.jpg",hi!dea™,China,False,"Apropriado para comida, Fornecido em caixa de oferta, Our nature",,,Food Safety,,Caixa de oferta,Caixa de oferta,,,Madeira de acácia,,,,0,https://youtu.be/OOAiYpfCx_o,,,,,,"tábua, queijos, tábua de queijos, acácia, madeira de acácia, casper, 94289, aço inoxidável, aço inox, conjunto, kit, certificado, certificados",Natural escuro,Tábua,54289,Tábua,,Frente,Frente,100 x 100,Tábua - Frente,Laser,Laser,LSR4-01-01,"LSR4-01, LSR4-02, LSR4-03, LSR4-04, LSR4-05, LSR4-06","LSR4-01-01, LSR4-02-01, LSR4-03-01, LSR4-04-01, LSR4-05-01, LSR4-06-01",Tábua - Frente (Laser - 100 x 100),1,0.0,54293_1_1_1.png,False,,,,False,False,cert_54293.zip,0,"SPOT,Our Nature",08/04/2025 11:01:27
54299,"CARGNIN. Squeeze esportiva em PET 100% reciclado, com acabamento fosco 600 mL",CARGNIN,"Squeeze esportiva em PET 100% reciclado, com acabamento fosco. A tampa em PS, à prova de vazamentos, possui fita em silicone que facilita o transporte. Capacidade at&eacute, 600 mL. Certificação EU Food Grade. ø66 x 215 mm","Squeeze esportiva em PET 100% reciclado, com acabamento fosco. A tampa em PS, à prova de vazamentos, possui fita em silicone que facilita o transporte. Capacidade até 600 mL. Certificação EU Food Grade","CARGNIN. Squeeze esportiva em PET 100% reciclado, com acabamento fosco 600 mL","CARGNIN. SQUEEZE ESPORTIVA EM PET 100% RECICLADO, COM ACABAMENTO FOSCO 600 ML",False,True,False,False,ø66 x 215 mm,,False,True,0.345,0.345,0.445,0.345x0.345x0.445,4.5,0.053,50,1,1,39241000,Squeezes & Copos,10,Garrafas,1010,54299_set.jpg,,,,,"54299_set.jpg, 54299_103-logo.jpg, 54299_amb.jpg, 54299_c.jpg, 54299_103.jpg, 54299_104.jpg, 54299_104-a.jpg, 54299_104-b.jpg, 54299_105.jpg, 54299_109.jpg, 54299_110.jpg, 54299_110-c.jpg",hi!dea™,China,False,"Apropriado para comida, Apropriado para bebidas frias, Our nature",,,"Food Safety, REACH",,,,,,,,,,,https://youtu.be/Jkc5cIOWGDY,,,,,600 mL,,"Azul, Preto, Transparente, Verde, Vermelho",Garrafa desporto,,Garrafa desporto,,Corpo,Corpo,20 x 35,Garrafa desporto - Corpo,"Tampografia, Silk Screen",Tampografia,PDP4-01-01,"PDP4-01, SCR5-01","PDP4-01-01, SCR5-01-01",Garrafa desporto - Corpo (Tampografia - 20 x 35),0,0.0,54299_1_1_1.png,False,,,,False,False,cert_54299.zip,82,"SPOT,Novidades",08/04/2025 11:01:27
54601,LANDSCAPE METTALIC. Garrafa esportiva em alumínio e acabamento metálico com mosquetão 400 mL,LANDSCAPE METTALIC,"Squeeze esportiva em alumínio com acabamento metálico brilhante, com mosquetão para facilitar o transporte. Capacidade até 400 mL. Caixa branca 94656 vendida opcionalmente. Certificação EU Food Grade. ø66 x 176 mm","Squeeze esportiva em alumínio com acabamento metálico brilhante, com mosquetão para facilitar o transporte. Capacidade até 400 mL. Caixa branca 94656 vendida opcionalmente. Certificação EU Food Grade",LANDSCAPE METTALIC. Garrafa esportiva em alumínio e acabamento metálico com mosquetão 400 mL,LANDSCAPE METTALIC. GARRAFA ESPORTIVA EM ALUMÍNIO E ACABAMENTO METÁLICO COM MOSQUETÃO 400 ML,False,True,False,False,ø66 x 176 mm,,False,True,0.36,0.36,0.38,0.360x0.360x0.380,5.5,0.049,50,0,1,76151000,Squeezes & Copos,10,Garrafas de Alumínio,10100,54601_set.jpg,,,,,"54601_set.jpg, 54601_105.jpg, 54601_109.jpg, 54601_114.jpg, 54601_127.jpg, 54601_128.jpg",hi!dea™,China,False,"Apropriado para comida, Apropriado para bebidas frias",,,Food Safety,,Polybag individual,Sem polybag,,,Alumínio,,,,0,,,,,,400 mL,"squeeze, squeezes, squeeze desportivo, squeezes esportivo, garrafa, garrafas, garrafas desportivas, alumínio, mosquetão, ar livre, lazer, gym, ginásio, alumínio, certificado, certificados","Azul royal, Cromado satinado, Laranja, Verde, Vermelho",Garrafa desporto,"94623, 94960, 94246, 94297",Garrafa desporto,,Corpo,Corpo,23 x 80,Garrafa desporto - Corpo,"UV Digital, Laser circular, Laser, Tampografia, Silk Screen",UV Digital,DUV1-01-F,"DUV1-01, DUV1-02, DUV1-03, DUV1-04, LAS1-01, LAS1-02, LAS1-03, LAS1-04, LAS1-05, LSR2-01, LSR2-02, LSR2-03, LSR2-04, LSR2-05, PDP3-01, SCR5-01","DUV1-01-F, DUV1-02-F, DUV1-03-F, DUV1-04-F, LAS1-01-01, LAS1-02-01, LAS1-03-01, LAS1-04-01, LAS1-05-01, LSR2-01-01, LSR2-02-01, LSR2-03-01, LSR2-04-01, LSR2-05-01, PDP3-01-01, PDP3-01-02, SCR5-01-01",Garrafa desporto - Corpo (UV Digital - 23 x 80),13,0.0,54601_1_1_1.png,False,,,,False,False,,67,SPOT,08/04/2025 11:01:27
54635,GIRAFFE. Copo para viagem para crianças em PP e PS,GIRAFFE,Copo para viagem para crianças em PP e PS com canudo flexível e capacidade até 200 mL. Corpo com 3 desenhos diferentes para colorir e 6 mini lápis em cor inclusos. Certificação EU Food Grade. ø72 x 98 mm,Copo para viagem para crianças em PP e PS com canudo flexível e capacidade até 200 mL. Corpo com 3 desenhos diferentes para colorir e 6 mini lápis em cor inclusos. Certificação EU Food Grade,GIRAFFE. Copo para viagem para crianças em PP e PS,GIRAFFE. COPO PARA VIAGEM PARA CRIANÇAS EM PP E PS,False,True,False,False,ø72 x 98 mm,,False,True,0.39,0.39,0.22,0.390X0.390X0.220,3.88,0.033,50,0,1,39249000,Criança & Escolar,12,Garrafas,1010,54635_set.jpg,,,,,"54635_set.jpg, 54635_104.jpg, 54635_amb.jpg, 54635_105.jpg, 54635_105-c.jpg, 54635_106.jpg, 54635_119.jpg",hi!dea™,China,False,Apropriado para comida,,,,,Polybag,Polybag,,,PP e PS,,,,0,,,,,,200 mL,"copos, canudos, copos de viagem, bebida, bebidas, kids, criança","Azul, Branco, Verde claro, Vermelho",Copo,"52619, 59834, 51755, 51758",Copo,,"Tampa, Corpo",Corpo,25 x 30,"Copo - Tampa, Copo - Corpo","UV Digital, Tampografia, Silk Screen",Tampografia,PDP2-01-01,"DUV1-01, DUV1-02, DUV1-03, PDP2-01, SCR2-01","DUV1-01-F, DUV1-02-F, DUV1-03-F, PDP2-01-01, SCR2-01-01",Copo - Corpo (Tampografia - 25 x 30),0,0.0,54635_1_1_1.png,False,,,,False,False,,1,SPOT,08/04/2025 11:01:27
54734,GRAHAM. Luminária de mesa com caixa de som em ABS e 18 LEDs de alto brilho,GRAHAM,"Luminária de mesa com caixa de som em ABS com 18 LEDs de alto brilho, botão tátil e braço flexível. Transmissão sem fios BT v4'2 e ligação stereo 3.5 mm com 5W/4Ω. Autonomia aproximada 6 horas. Permite a conexão à playlist do dispositivo móvel. Incluso cabo USB-C para carregar. Fornecida em caixa presente. 100 x 225 x 100 mm | Caixa: 110 x 235 x 105 mm","Luminária de mesa com caixa de som em ABS com 18 LEDs de alto brilho, botão tátil e braço flexível. Transmissão sem fios BT v4.2 e ligação stereo 3,5 mm com 5W/4Ω. Autonomia aproximada 6 horas. Permite a conexão à playlist do dispositivo móvel. Incluso cabo USB-C para carregar. Fornecida em caixa presente",GRAHAM. Luminária de mesa com caixa de som em ABS e 18 LEDs de alto brilho,GRAHAM. LUMINÁRIA DE MESA COM CAIXA DE SOM EM ABS E 18 LEDS DE ALTO BRILHO,False,True,False,False,100 x 225 x 100 mm | Caixa: 110 x 235 x 105 mm,,False,True,0.56,0.38,0.29,0.560X0.380X0.290,11.7,0.062,30,0,1,94052100,Tecnologia,3,Candeeiro,0417,54734_set.jpg,54734_106-box.jpg,,,,"54734_set.jpg, 54734_106-box.jpg, 54734_amb.jpg, 54734_106.jpg, 54734_106-c.jpg, 54734_106-d.jpg",hi!dea™,China,False,"Transmissão sem fios BT, Fornecido em caixa de oferta, LED",,,,,Candeeiro em polybag,Polybag com 25 un.,,,ABS,,,,0,,,,,,,"luminárias, luz, mesas, 94744, caixas de som, conetividade, secretaria, desk, bluetooth, certificado",Branco,Candeeiro de secretaria,"97122, 97141",Candeeiro de secretaria,,"Superior, Base",Superior,50 x 12,"Candeeiro de secretaria - Superior, Candeeiro de secretaria - Base",Tampografia,Tampografia,PDP2-01-01,PDP2-01,PDP2-01-01,Candeeiro de secretaria - Superior (Tampografia - 50 x 12),0,0.0,54734_1_1_1.png,False,,,,False,False,,1,SPOT,08/04/2025 11:01:27
54743,NEZBIT. Luminária de mesa portátil em ABS e com LED COB,NEZBIT,"Luminária de mesa portátil em ABS e com LED COB. A luminária tem mola, braço flexível e botão tátil com 3 modos de luz (fraco, médio e forte). Autonomia aproximada de 20 horas. Incluso cabo USB de 1 metro para carregamento. Fornecida em caixa presente. 115 x 55 x 380 mm","Luminária de mesa portátil em ABS e com LED COB. A luminária tem mola, braço flexível e botão tátil com 3 modos de luz (fraco, médio e forte). Autonomia aproximada de 20 horas. Incluso cabo USB de 1 metro para carregamento. Fornecida em caixa presente",NEZBIT. Luminária de mesa portátil em ABS e com LED COB,NEZBIT. LUMINÁRIA DE MESA PORTÁTIL EM ABS E COM LED COB,False,True,False,False,115 x 55 x 380 mm,,False,True,0.55,0.49,0.35,0.550X0.490X0.350,12.5,0.094,30,0,1,94052100,Tecnologia,3,Candeeiro,0417,54743_set.jpg,,,,,"54743_set.jpg, 54743_106-c.jpg, 54743_amb.jpg, 54743_106.jpg, 54743_106-d.jpg",hi!dea™,China,False,"Fornecido em caixa de oferta, LED COB",,,,,Candeeiro em polybag,Caixa branca,,,ABS,,,,0,,,,,,,"luminárias, mesas, 94743, bluetooth",Branco,Candeeiro de secretaria,"58517, 54734, 97122, 97141",Candeeiro de secretaria,,Topo,Topo,50 x 20,Candeeiro de secretaria - Topo,Tampografia,Tampografia,PDP2-01-01,PDP2-01,"PDP2-01-01, PDP2-01-02",Candeeiro de secretaria - Topo (Tampografia - 50 x 20),0,0.0,54743_1_1_1.png,False,,,,False,True,,1,SPOT,08/04/2025 11:01:27
54957,BILLY II. Squeeze para sublimação em alumínio com tampa em aço inox 500 mL,BILLY II,Squeeze para sublimação em alumínio com tampa em aço inox. Capacidade até 500 mL. Caixa branca 94657 vendida opcionalmente. Certificação EU Food Grade. ø67 x 205 mm,Squeeze para sublimação em alumínio com tampa em aço inox. Capacidade até 500 mL. Caixa branca 94657 vendida opcionalmente. Certificação EU Food Grade,BILLY II. Squeeze para sublimação em alumínio com tampa em aço inox 500 mL,BILLY II. SQUEEZE PARA SUBLIMAÇÃO EM ALUMÍNIO COM TAMPA EM AÇO INOX 500 ML,False,True,False,False,ø67 x 205 mm,,False,True,0.36,0.36,0.425,0.360X0.360X0.425,5.75,0.055,50,0,1,76151000,Squeezes & Copos,10,Garrafas,1010,54957_set.jpg,,,,,"54957_set.jpg, 54957_106-logo.jpg, 54957_106.jpg, 54957_127.jpg",hi!dea™,China,False,"Aço inox, Apropriado para comida, Protecção térmica, Apropriado para bebidas frias/quentes (horas)",,,Food Safety,,Polybag,Caixa branca,,,Alumínio. Aço inox,,,,0,,,,,,500 mL,"squeezes, garrafa, garrafas, garrafa térmica, garrafas térmicas, bebida, bebidas, esporte, esportes, certificado, certificados, sublimação","Branco, Cromado satinado",Garrafa desporto,"94063, 94958, 94960, 94268, 94317, 94286, 94287",Garrafa desporto,,Corpo,Corpo,130 x 80,Garrafa desporto - Corpo,Sublimação - Sob Consulta,Sublimação - Sob Consulta,SUB1-01-F,SUB1-01,SUB1-01-F,Garrafa desporto - Corpo (Sublimação - Sob Consulta - 130 x 80),13,0.0,54957_1_1_1.png,False,,,,False,False,,1,"SPOT,Últimas Chegadas",08/04/2025 11:01:27
